Id,SalePrice
1461,140480.95238095237
1462,180552.35294117648
1463,188702.27272727274
1464,176695.65217391305
1465,226686.44444444444
1466,191778.57142857142
1467,180552.35294117648
1468,176695.65217391305
1469,173627.77777777778
1470,108646.0
1471,207704.58823529413
1472,92729.41176470589
1473,92729.41176470589
1474,153785.7142857143
1475,168347.96
1476,410876.07692307694
1477,242619.4375
1478,319632.5909090909
1479,226686.44444444444
1480,493275.0
1481,378406.25
1482,226686.44444444444
1483,167168.8
1484,181710.64
1485,168347.96
1486,202636.05263157896
1487,320986.6875
1488,242619.4375
1489,197064.0
1490,194980.76923076922
1491,181710.64
1492,77438.5
1493,188388.23529411765
1494,307760.1111111111
1495,378406.25
1496,216766.92307692306
1497,197064.0
1498,164347.7142857143
1499,164347.7142857143
1500,142150.58823529413
1501,176695.65217391305
1502,181710.64
1503,306595.04761904763
1504,197141.75
1505,216766.92307692306
1506,169021.73913043478
1507,222198.23529411765
1508,188702.27272727274
1509,169021.73913043478
1510,125539.28571428571
1511,125539.28571428571
1512,194980.76923076922
1513,169021.73913043478
1514,157896.15384615384
1515,222198.23529411765
1516,169021.73913043478
1517,148157.14285714287
1518,125351.57894736843
1519,216766.92307692306
1520,125539.28571428571
1521,125539.28571428571
1522,162350.0
1523,112930.4
1524,112930.4
1525,127604.54545454546
1526,127604.54545454546
1527,112478.57142857143
1528,109905.92857142857
1529,116689.26666666666
1530,162350.0
1531,122099.31578947368
1532,135735.7142857143
1533,116689.26666666666
1534,119815.33333333333
1535,141678.4705882353
1536,116689.26666666666
1537,100924.08695652174
1538,197141.75
1539,249211.8
1540,107338.46153846153
1541,176695.65217391305
1542,141678.4705882353
1543,211563.63636363635
1544,65957.4
1545,109905.92857142857
1546,112478.57142857143
1547,141678.4705882353
1548,141678.4705882353
1549,112478.57142857143
1550,143030.76923076922
1551,148157.14285714287
1552,143030.76923076922
1553,139781.52173913043
1554,84875.0
1555,157896.15384615384
1556,77438.5
1557,141678.4705882353
1558,77438.5
1559,107338.46153846153
1560,155380.2857142857
1561,157896.15384615384
1562,123408.82352941176
1563,124512.5
1564,157227.05555555556
1565,164398.13333333333
1566,207704.58823529413
1567,65957.4
1568,224362.5
1569,141678.4705882353
1570,123408.82352941176
1571,141678.4705882353
1572,140325.0
1573,230461.53846153847
1574,116689.26666666666
1575,173627.77777777778
1576,224362.5
1577,197064.0
1578,176695.65217391305
1579,150564.2857142857
1580,181710.64
1581,145658.0
1582,140480.95238095237
1583,320986.6875
1584,239748.56
1585,142150.58823529413
1586,65957.4
1587,112478.57142857143
1588,140325.0
1589,77438.5
1590,148157.14285714287
1591,104120.0
1592,157227.05555555556
1593,100526.05
1594,139781.52173913043
1595,107338.46153846153
1596,239748.56
1597,155380.2857142857
1598,181710.64
1599,197141.75
1600,197141.75
1601,108646.0
1602,100526.05
1603,100526.05
1604,255604.06666666668
1605,242619.4375
1606,180552.35294117648
1607,125351.57894736843
1608,197064.0
1609,181710.64
1610,164398.13333333333
1611,157227.05555555556
1612,164398.13333333333
1613,157227.05555555556
