Id,SalePrice
1461,116184.91939948524
1462,154238.2238161508
1463,166048.91108227154
1464,179757.6319056238
1465,229285.007453768
1466,175361.35837220878
1467,165174.52140760023
1468,168561.79777823214
1469,191671.4716456172
1470,108108.22388298779
1471,184199.6660247874
1472,113107.59835767181
1473,107854.05855860708
1474,151244.8831142003
1475,137731.15158791273
1476,370404.37192195124
1477,269968.22589871235
1478,313368.5821514075
1479,304962.7155559439
1480,510526.5919472974
1481,332875.5343977052
1482,247584.36883366355
1483,180994.93775974005
1484,182265.6761243594
1485,167934.32741826784
1486,202277.22166136184
1487,354535.4896369506
1488,252350.31018365527
1489,195974.85895555542
1490,200729.790686152
1491,194209.0121424196
1492,116410.61241295128
1493,160468.18219942317
1494,315159.8896318189
1495,312721.39033885056
1496,220144.57220998162
1497,206415.1243052883
1498,172514.32139334516
1499,172514.32139334516
1500,160392.24364685244
1501,176752.61370011605
1502,164339.22465280976
1503,244394.7183602983
1504,239712.382069095
1505,219733.46763471852
1506,211880.47718116274
1507,242749.89961842238
1508,197022.646740348
1509,165285.45452881555
1510,137469.65189128538
1511,136006.38979811617
1512,156744.0987979813
1513,152918.28205144167
1514,171866.5903514007
1515,186299.85834679785
1516,146303.02606121323
1517,141332.4430115611
1518,161025.7101741928
1519,195893.34032246217
1520,130182.56033445468
1521,134054.98735671473
1522,163310.95103878676
1523,118664.5984094572
1524,119405.24809797108
1525,119332.68172150875
1526,120898.94826300578
1527,95865.66513884178
1528,133797.20612634727
1529,132382.0023262583
1530,160538.22596297052
1531,115569.04209834604
1532,105351.47319857293
1533,136666.04456602476
1534,127068.32706988994
1535,137403.07417706057
1536,116477.58113137039
1537,76071.23520620944
1538,156238.29820116123
1539,168006.59888291833
1540,147476.91402436234
1541,129077.22634813901
1542,135276.8691063743
1543,176892.59150858712
1544,89650.62717806298
1545,117526.1518798853
1546,119104.66426668556
1547,123905.8298968675
1548,133631.77541585464
1549,103086.80629580883
1550,126164.68171141806
1551,123896.58373271815
1552,126964.97430745847
