Id,SalePrice
1461,122178.39449434122
1462,167190.3367571526
1463,187315.08514012897
1464,192319.0952477573
1465,178776.71217496064
1466,170955.21394032298
1467,176853.26166120943
1468,164079.12653276903
1469,184871.3766639584
1470,129164.34598019213
1471,192906.88710435553
1472,98573.47285424492
1473,99448.53074518825
1474,146337.5604053401
1475,118077.05559685687
1476,377348.30996841576
1477,251414.3945880275
1478,305619.54965776345
1479,285507.1098931388
1480,486067.6468780343
1481,301303.9505194654
1482,212552.58171460973
1483,167835.78172518694
1484,162531.0653192968
1485,175849.83498614057
1486,196865.48113500146
1487,327897.5479001191
1488,231828.9048284265
1489,208257.6488914724
1490,220699.65771183974
1491,194605.88822591087
1492,90972.29232104412
1493,192886.27377090053
1494,291401.17776365235
1495,283130.2383226297
1496,241807.96070427902
1497,183553.23552323555
1498,161218.654420972
1499,159162.31256280254
1500,156917.50170005634
1501,176761.48114376893
1502,156618.65729113846
1503,315431.4949740538
1504,248992.3218950312
1505,226416.2127438769
1506,192284.1757146152
1507,248717.97913976674
1508,193041.15003031987
1509,156621.50113626756
1510,151444.86680666424
1511,148029.51063541113
1512,170723.3836676622
1513,137096.56637537325
1514,161360.15785626284
1515,183554.49926853506
1516,147596.5566334098
1517,160927.57711760403
1518,133346.14004697942
1519,220708.8634003438
1520,134507.18464611002
1521,141310.0137770622
1522,173276.8886674281
1523,116270.91383711864
1524,119589.03820304794
1525,129080.80476710713
1526,115656.72569882724
1527,109727.65672178278
1528,128717.37834187044
1529,150203.823995664
1530,167305.72691776443
1531,113789.18975809732
1532,96547.12930361198
1533,146213.24523363402
1534,115787.03527250132
1535,149265.06862677028
1536,109056.21551624287
1537,67387.90984855442
1538,159549.0641436666
1539,211144.75907503633
1540,98319.45835217743
1541,137701.36321877345
1542,140390.15702793072
1543,208635.99031735523
1544,76789.4211801177
1545,106206.65198793741
1546,134287.17035698466
1547,137995.21734165295
1548,137836.25068281882
1549,113982.22690375237
1550,143974.7679734371
1551,106487.99872936896
1552,147995.41464477102
1553,149721.29409907875
1554,113387.53462131141
1555,165480.49765911893
1556,91815.08532195576
1557,94540.63780653813
1558,88707.72358756115
1559,83717.82332890049
1560,136085.71413060458
1561,135445.73284701665
1562,130521.91051614255
1563,118124.44352609923
1564,155911.01853286262
1565,149587.0582298033
1566,233128.79777830595
1567,75112.90187096567
1568,236544.463421174
1569,144229.84153548797
1570,136519.1615457649
1571,123074.49889420884
1572,146534.3146644574
1573,239064.0702797117
1574,111966.30020168687
1575,226459.08456359306
1576,236081.92941728025
1577,193524.42712536856
1578,140287.21724557673
1579,148644.18667406336
1580,192106.93238856766
1581,161760.67069937335
1582,126987.28017008136
1583,326551.43563155626
1584,219930.66858348774
1585,140983.72461013924
1586,73526.36757956898
1587,97726.18201836475
1588,163672.8025342171
1589,98470.67535510502
1590,131028.72683414418
1591,91919.84946460501
1592,113708.0137789869
1593,126418.67086461818
1594,148858.88350105414
1595,111923.56859707167
1596,244817.4192181643
1597,196783.19686915196
1598,199232.81823492737
1599,170535.57193049588
1600,169403.48005516166
1601,67042.54895130254
1602,109924.71274621756
1603,84578.06139332367
1604,280066.3729009626
1605,244271.91797626377
1606,167000.1074322803
1607,177668.5781284082
1608,213250.47181403628
1609,186343.2488602644
1610,153332.35228696323
1611,131971.51001176666
1612,171765.7635806451
1613,162591.6969924164
1614,126222.73189314919
1615,92309.91896634732
1616,70990.24667662034
1617,92238.19564013336
1618,123083.2623089476
1619,144393.51651907215
1620,166355.04503308109
1621,133903.80205079284
1622,135579.19559798512
1623,282863.5032348709
1624,212655.32821623713
1625,121907.65214535974
1626,155215.27771563616
1627,185249.6319892573
1628,290602.9878148278
1629,181316.61922131383
1630,353173.4797844051
1631,226778.46336930865
1632,235980.1861585195
1633,171738.57969104577
1634,187967.5044513464
1635,179311.26033915902
1636,156987.7892321258
1637,192885.4045116084
1638,190689.5833528029
1639,178167.97127583777
1640,254665.7574939354
1641,173011.95627169125
1642,239944.35475540126
1643,224352.57758981167
1644,233767.74763397334
1645,190401.97913413568
1646,156547.0798336455
1647,159814.71455354866
1648,133965.79172867112
1649,142338.77261954016
1650,120148.77004492178
1651,123910.88033086719
1652,95844.65198858728
1653,98964.64852131574
1654,149517.63800904882
1655,149488.92906135018
1656,143422.99220659467
1657,151336.12318212842
1658,145508.49116388807
1659,125069.93238694206
1660,161149.48571244022
1661,457763.9443605654
1662,386989.6614537926
1663,389235.739243604
1664,459189.7006853246
1665,318836.9408662411
1666,309739.78170377744
1667,396123.4690260438
1668,322871.6736215675
1669,295124.4824858323
1670,324498.52276455786
1671,252158.02401609244
1672,472030.15667640045
1673,297850.5656603259
1674,250168.6053609263
1675,198325.32007845942
1676,197660.94407795035
1677,219394.67866452385
1678,487943.9802416711
1679,394079.0267660267
1680,320024.69330109935
1681,243094.732976063
1682,302527.75300779456
1683,180958.21607982722
1684,165594.62151449086
1685,174252.19003249
1686,167295.22508459125
1687,163545.8039584021
1688,193342.35864331498
1689,197061.586011279
1690,193902.42212489145
1691,183825.03926202544
1692,281397.52598447166
1693,164481.34859770886
1694,184767.22107621183
1695,163073.07441496427
1696,272938.28114220704
1697,168358.44874523184
1698,352565.27177896735
1699,316441.3922266896
1700,235634.84679571848
1701,256682.47367783618
1702,233720.29361961596
1703,240476.76091034437
1704,286885.76351196965
1705,236695.3496292294
1706,450435.0232325255
1707,222208.83152630087
1708,204927.77720448165
1709,283792.2055308882
1710,232497.4293081619
1711,263167.5389457395
1712,263716.3138893953
1713,265289.88761970185
1714,223143.29160157693
1715,214572.29893443396
1716,188111.43207589904
1717,169961.13350950126
1718,137944.68129698478
1719,192857.07315003732
1720,246026.11612100297
1721,169026.98276810505
1722,126798.8477127988
1723,154832.25682037885
1724,202141.6984169686
1725,241708.7733261374
1726,187857.925632835
1727,155822.15078275112
1728,175364.45751763642
1729,161586.53027182684
1730,160177.84159095032
1731,120861.92208291724
1732,133547.7482778572
1733,117920.82802056357
1734,110718.91950326912
1735,124233.81321964864
1736,118338.74466194969
1737,337003.8399501025
1738,233241.62148395757
1739,280084.8025554384
1740,200673.85028611348
1741,183551.23883246188
1742,171794.63401534068
1743,174208.179149737
1744,309415.39630076103
1745,216338.23845635913
1746,211831.888717431
1747,223394.5772062486
1748,228462.6351279754
1749,152237.57581933483
1750,130056.8610769225
1751,245378.7099035664
1752,120939.88250173535
1753,147967.1404475149
1754,188903.20224977302
1755,169952.33914594006
1756,132283.6333827606
1757,119652.55174678909
1758,147666.11443197366
1759,153494.89059747627
1760,168889.97345787543
1761,146812.1900519586
1762,182751.98910344948
1763,178490.1070437931
1764,116018.85292506227
1765,162900.53250961634
1766,161075.2532927045
1767,210321.38915076284
1768,143732.0912255071
1769,174885.19312256965
1770,145401.06331689304
1771,135579.60729807368
1772,132942.5912091441
1773,136845.48928448325
1774,136997.61228888074
1775,144324.9498951523
1776,120510.22799374493
1777,115804.49145970173
1778,138898.67957507222
1779,120906.05902795892
1780,169363.22340809638
1781,127539.86290956734
1782,96455.4454712393
1783,143348.24860954055
1784,108442.0877839255
1785,121904.20250078566
1786,149498.68119733568
1787,160564.3500304642
1788,55341.652222227494
1789,102200.59910338449
1790,79158.6563575936
1791,186590.4724498083
1792,155988.34811556395
1793,128240.67057079353
1794,149185.4169024111
1795,134623.68139815461
1796,127191.0994802007
1797,122694.6053011431
1798,130540.12089077443
1799,116873.97394245981
1800,138471.71596404276
1801,130031.03562810596
1802,128491.05818185373
1803,145974.85294746596
1804,149053.0354954371
1805,141181.4461155868
1806,115982.96904562112
1807,131369.38223372144
1808,130271.975841566
1809,117395.64950603875
